condition	time	methane	windspeed	current
OFF	2026-05-02T21:32:02	1.908000111579895	4.095875	0.32556250000000003
OFF	2026-05-02T21:32:07	1.9100000858306885	4.095875	0.3254375
OFF	2026-05-02T21:32:12	1.908000111579895	4.095875	0.32556250000000003
OFF	2026-05-02T21:32:17	1.9000000953674316	4.0959375	0.32575
OFF	2026-05-02T21:32:22	1.902000069618225	4.09575	0.3258125
OFF	2026-05-02T21:32:27	1.9030001163482666	4.095875	0.3256875
OFF	2026-05-02T21:32:32	1.9000000953674316	4.095875	0.325625
OFF	2026-05-02T21:32:38	1.8960001468658447	4.0959375	0.325625
OFF	2026-05-02T21:32:43	1.8960001468658447	4.0959375	0.32575
OFF	2026-05-02T21:32:48	1.8940000534057617	4.0959375	0.3256875
OFF	2026-05-02T21:32:53	1.8960001468658447	4.095875	0.325625
OFF	2026-05-02T21:32:58	1.8950001001358032	0.0	0.3256875
OFF	2026-05-02T21:33:03	1.8940000534057617	0.0	0.325875
OFF	2026-05-02T21:33:08	1.8990000486373901	0.0	0.3256875
OFF	2026-05-02T21:33:14	1.8960001468658447	4.0959375	0.325375
OFF	2026-05-02T21:33:19	1.8960001468658447	0.0	0.32575
OFF	2026-05-02T21:33:24	1.8920000791549683	4.095875	0.32575
OFF	2026-05-02T21:33:29	1.8880001306533813	4.095875	0.32556250000000003
OFF	2026-05-02T21:33:34	1.8880001306533813	4.0959375	0.32575
OFF	2026-05-02T21:33:39	1.8880001306533813	4.095875	0.3256875
OFF	2026-05-02T21:33:44	1.8920000791549683	4.0959375	0.32556250000000003
OFF	2026-05-02T21:33:49	1.8930001258850098	4.0959375	0.32556250000000003
OFF	2026-05-02T21:33:55	1.8920000791549683	4.095875	0.32556250000000003
OFF	2026-05-02T21:34:00	1.8940000534057617	4.095875	0.325625
OFF	2026-05-02T21:34:05	1.8980001211166382	4.0959375	0.3254375
OFF	2026-05-02T21:34:10	1.8960001468658447	4.0959375	0.32575
OFF	2026-05-02T21:34:15	1.8980001211166382	4.0959375	0.325625
OFF	2026-05-02T21:34:20	1.9010001420974731	4.095875	0.325625
OFF	2026-05-02T21:34:25	1.8970000743865967	4.095875	0.32556250000000003
OFF	2026-05-02T21:34:31	1.8980001211166382	4.0959375	0.3256875
OFF	2026-05-02T21:34:36	1.9000000953674316	4.095875	0.3256875
OFF	2026-05-02T21:34:41	1.9010001420974731	0.0	0.3254375
OFF	2026-05-02T21:34:46	1.8950001001358032	4.0958125	0.325375
OFF	2026-05-02T21:34:51	1.8900001049041748	4.095875	0.32556250000000003
OFF	2026-05-02T21:34:56	1.8890000581741333	4.095875	0.3254375
OFF	2026-05-02T21:35:01	1.8930001258850098	4.095875	0.3253125
OFF	2026-05-02T21:35:06	1.8880001306533813	4.0958125	0.325625
OFF	2026-05-02T21:35:12	1.8870000839233398	4.0959375	0.32556250000000003
OFF	2026-05-02T21:35:17	1.8870000839233398	4.0959375	0.3256875
OFF	2026-05-02T21:35:22	1.8880001306533813	0.0	0.3255
OFF	2026-05-02T21:35:27	1.8870000839233398	4.0959375	0.3256875
OFF	2026-05-02T21:35:32	1.883000135421753	4.0959375	0.325625
OFF	2026-05-02T21:35:37	1.8880001306533813	4.0959375	0.3256875
OFF	2026-05-02T21:35:42	1.8860000371932983	4.09575	0.325375
OFF	2026-05-02T21:35:48	1.8880001306533813	4.0958125	0.3253125
OFF	2026-05-02T21:35:53	1.8900001049041748	4.09575	0.3254375
OFF	2026-05-02T21:35:58	1.8890000581741333	4.0958125	0.3254375
OFF	2026-05-02T21:36:03	1.8850001096725464	4.095875	0.3254375
OFF	2026-05-02T21:36:08	1.8820000886917114	4.0958125	0.32556250000000003
OFF	2026-05-02T21:36:13	1.880000114440918	4.09575	0.3256875
OFF	2026-05-02T21:36:18	1.8850001096725464	4.095875	0.3256875
OFF	2026-05-02T21:36:24	1.88100004196167	4.095875	0.325625
OFF	2026-05-02T21:36:29	1.8820000886917114	4.095875	0.3255
OFF	2026-05-02T21:36:34	1.8790000677108765	4.095875	0.3253125
OFF	2026-05-02T21:36:39	1.8840000629425049	4.09575	0.3254375
OFF	2026-05-02T21:36:44	1.8840000629425049	4.0958125	0.3255
OFF	2026-05-02T21:36:49	1.8860000371932983	4.095875	0.3253125
OFF	2026-05-02T21:36:54	1.8820000886917114	4.0959375	0.3256875
OFF	2026-05-02T21:36:59	1.8760000467300415	4.0959375	0.32575
OFF	2026-05-02T21:37:05	1.8750001192092896	0.0	0.325625
OFF	2026-05-02T21:37:10	1.8750001192092896	4.095875	0.3254375
OFF	2026-05-02T21:37:15	1.8780001401901245	4.0959375	0.3255
OFF	2026-05-02T21:37:20	1.8720000982284546	4.0958125	0.325375
OFF	2026-05-02T21:37:25	1.8750001192092896	4.095875	0.3253125
OFF	2026-05-02T21:37:30	1.880000114440918	4.095875	0.3255
OFF	2026-05-02T21:37:35	1.8860000371932983	4.0959375	0.32556250000000003
OFF	2026-05-02T21:37:41	1.8870000839233398	6.25e-05	0.3254375
OFF	2026-05-02T21:37:46	1.8960001468658447	4.0959375	0.325375
OFF	2026-05-02T21:37:51	1.8930001258850098	4.0959375	0.32556250000000003
OFF	2026-05-02T21:37:56	1.8940000534057617	4.095875	0.325625
OFF	2026-05-02T21:38:01	1.8970000743865967	4.095875	0.32556250000000003
OFF	2026-05-02T21:38:06	1.8950001001358032	4.095875	0.3253125
OFF	2026-05-02T21:38:11	1.8960001468658447	4.09575	0.3253125
OFF	2026-05-02T21:38:16	1.8910000324249268	4.0958125	0.3251875
ON	2026-05-02T21:38:22	1.8930001258850098	4.095875	0.5764375
ON	2026-05-02T21:38:27	1.8910000324249268	4.09575	0.535625
ON	2026-05-02T21:38:32	1.8880001306533813	4.0958125	0.556125
ON	2026-05-02T21:38:37	1.8860000371932983	4.0958125	0.5979375
ON	2026-05-02T21:38:42	1.8860000371932983	4.0958125	0.6006875
ON	2026-05-02T21:38:47	1.8850001096725464	4.0958125	0.6015625
ON	2026-05-02T21:38:52	1.8840000629425049	4.0959375	0.612
ON	2026-05-02T21:38:58	1.880000114440918	4.095875	0.61075
ON	2026-05-02T21:39:03	1.880000114440918	4.095875	0.6045625
ON	2026-05-02T21:39:08	1.8790000677108765	4.095875	0.60575
ON	2026-05-02T21:39:13	1.8780001401901245	4.0959375	0.60575
ON	2026-05-02T21:39:18	1.880000114440918	4.0958125	0.548875
ON	2026-05-02T21:39:23	1.877000093460083	4.095875	0.591875
ON	2026-05-02T21:39:28	1.8720000982284546	4.095875	0.6079375
ON	2026-05-02T21:39:33	1.874000072479248	4.0958125	0.6098125
ON	2026-05-02T21:39:39	1.88100004196167	4.095875	0.6089375
ON	2026-05-02T21:39:44	1.883000135421753	4.0958125	0.60975
ON	2026-05-02T21:39:49	1.8820000886917114	4.0958125	0.6095
ON	2026-05-02T21:39:54	1.8820000886917114	4.095875	0.619
ON	2026-05-02T21:39:59	1.877000093460083	4.0959375	0.617
ON	2026-05-02T21:40:04	1.8790000677108765	4.0958125	0.6198125
ON	2026-05-02T21:40:09	1.8860000371932983	4.095875	0.6149375
ON	2026-05-02T21:40:15	1.8880001306533813	0.0	0.61075
ON	2026-05-02T21:40:20	1.8860000371932983	4.0958125	0.611
ON	2026-05-02T21:40:25	1.880000114440918	4.095875	0.610625
ON	2026-05-02T21:40:30	1.883000135421753	4.095875	0.6104375
ON	2026-05-02T21:40:35	1.883000135421753	4.09575	0.57125
ON	2026-05-02T21:40:40	1.8890000581741333	4.0959375	0.555125
ON	2026-05-02T21:40:45	1.8850001096725464	4.0959375	0.592375
ON	2026-05-02T21:40:51	1.8890000581741333	4.0959375	0.562875
ON	2026-05-02T21:40:56	1.8920000791549683	4.095875	0.579875
ON	2026-05-02T21:41:01	1.8920000791549683	4.0958125	0.6109375
ON	2026-05-02T21:41:06	1.8910000324249268	4.0958125	0.6106875
ON	2026-05-02T21:41:11	1.8920000791549683	0.0	0.620375
ON	2026-05-02T21:41:16	1.8910000324249268	4.0959375	0.6210625
ON	2026-05-02T21:41:21	1.8930001258850098	4.0959375	0.62075
ON	2026-05-02T21:41:26	1.8920000791549683	4.095875	0.619
ON	2026-05-02T21:41:32	1.8960001468658447	4.0959375	0.6165625
ON	2026-05-02T21:41:37	1.8900001049041748	4.095875	0.6188750000000001
ON	2026-05-02T21:41:42	1.8900001049041748	4.0959375	0.6168125
ON	2026-05-02T21:41:47	1.8860000371932983	0.0	0.6129375
ON	2026-05-02T21:41:52	1.8890000581741333	4.0959375	0.6110625000000001
ON	2026-05-02T21:41:57	1.8880001306533813	4.0959375	0.6105
ON	2026-05-02T21:42:02	1.8820000886917114	4.0959375	0.6108750000000001
ON	2026-05-02T21:42:08	1.8900001049041748	4.0959375	0.59225
ON	2026-05-02T21:42:13	1.8920000791549683	4.0959375	0.5791875
ON	2026-05-02T21:42:18	1.8910000324249268	4.095875	0.5513750000000001
ON	2026-05-02T21:42:23	1.8980001211166382	4.0959375	0.552875
ON	2026-05-02T21:42:28	1.9000000953674316	4.095875	0.5844375
ON	2026-05-02T21:42:33	1.9010001420974731	4.0959375	0.6109375
ON	2026-05-02T21:42:38	1.9010001420974731	4.095875	0.60925
ON	2026-05-02T21:42:43	1.8960001468658447	4.095875	0.5980625
ON	2026-05-02T21:42:49	1.8930001258850098	4.095875	0.575875
ON	2026-05-02T21:42:54	1.8930001258850098	4.095875	0.585
ON	2026-05-02T21:42:59	1.8960001468658447	4.0959375	0.591375
ON	2026-05-02T21:43:04	1.8960001468658447	4.0958125	0.5674375
ON	2026-05-02T21:43:09	1.8930001258850098	4.0958125	0.57125
ON	2026-05-02T21:43:14	1.8980001211166382	4.0958125	0.55925
ON	2026-05-02T21:43:19	1.8980001211166382	4.0958125	0.5885625
ON	2026-05-02T21:43:25	1.8910000324249268	4.095875	0.5609375
ON	2026-05-02T21:43:30	1.8870000839233398	4.095875	0.553625
ON	2026-05-02T21:43:35	1.8910000324249268	4.095875	0.554875
ON	2026-05-02T21:43:40	1.8890000581741333	4.095875	0.6103125
ON	2026-05-02T21:43:45	1.8930001258850098	4.095875	0.6080625000000001
ON	2026-05-02T21:43:50	1.8900001049041748	4.0959375	0.6108750000000001
ON	2026-05-02T21:43:55	1.8880001306533813	4.095875	0.610625
ON	2026-05-02T21:44:00	1.8910000324249268	4.0959375	0.6145625
ON	2026-05-02T21:44:06	1.8950001001358032	0.0	0.6205
ON	2026-05-02T21:44:11	1.8950001001358032	4.0959375	0.6176875000000001
ON	2026-05-02T21:44:16	1.8990000486373901	0.0	0.6199375
ON	2026-05-02T21:44:21	1.902000069618225	4.0959375	0.6169375
ON	2026-05-02T21:44:26	1.8960001468658447	0.0	0.6118125
ON	2026-05-02T21:44:31	1.8980001211166382	0.0	0.6123125
ON	2026-05-02T21:44:36	1.8980001211166382	4.0959375	0.6138125
ON	2026-05-02T21:44:42	1.8990000486373901	4.095875	0.6108125
ON	2026-05-02T21:44:47	1.8970000743865967	0.0	0.611375
ON	2026-05-02T21:44:52	1.8930001258850098	4.0958125	0.5544375
ON	2026-05-02T21:44:57	1.8930001258850098	4.095875	0.552875
ON	2026-05-02T21:45:02	1.8910000324249268	4.095875	0.602875
ON	2026-05-02T21:45:07	1.8940000534057617	0.0	0.61125
ON	2026-05-02T21:45:12	1.8940000534057617	4.0959375	0.6110625000000001
ON	2026-05-02T21:45:17	1.8930001258850098	4.0959375	0.6190625
ON	2026-05-02T21:45:23	1.8890000581741333	0.0	0.6199375
ON	2026-05-02T21:45:28	1.8880001306533813	4.0958125	0.61975
ON	2026-05-02T21:45:33	1.8930001258850098	4.0958125	0.614375
ON	2026-05-02T21:45:38	1.8900001049041748	4.0959375	0.611375
ON	2026-05-02T21:45:43	1.8970000743865967	4.0959375	0.6115
ON	2026-05-02T21:45:48	1.8930001258850098	4.0959375	0.61175
ON	2026-05-02T21:45:53	1.8920000791549683	4.0958125	0.6104375
ON	2026-05-02T21:45:59	1.8930001258850098	0.0	0.5975
ON	2026-05-02T21:46:04	1.8910000324249268	4.0958125	0.553625
ON	2026-05-02T21:46:09	1.8940000534057617	4.0959375	0.570875
ON	2026-05-02T21:46:14	1.8950001001358032	4.095875	0.572125
ON	2026-05-02T21:46:19	1.8960001468658447	4.095875	0.554125
ON	2026-05-02T21:46:24	1.8930001258850098	4.095875	0.581375
ON	2026-05-02T21:46:29	1.8940000534057617	4.0959375	0.584875
ON	2026-05-02T21:46:35	1.8880001306533813	4.095875	0.6105
ON	2026-05-02T21:46:40	1.8860000371932983	0.0	0.587125
ON	2026-05-02T21:46:45	1.883000135421753	4.0959375	0.610625
ON	2026-05-02T21:46:50	1.8870000839233398	4.0959375	0.6108125
ON	2026-05-02T21:46:55	1.8860000371932983	4.0959375	0.6160625
ON	2026-05-02T21:47:00	1.8860000371932983	4.095875	0.6195625
ON	2026-05-02T21:47:05	1.8850001096725464	0.0	0.6205625
ON	2026-05-02T21:47:10	1.880000114440918	4.095875	0.613625
ON	2026-05-02T21:47:16	1.8820000886917114	4.095875	0.5816250000000001
ON	2026-05-02T21:47:21	1.883000135421753	0.0	0.61875
ON	2026-05-02T21:47:26	1.8790000677108765	4.0959375	0.61425
ON	2026-05-02T21:47:31	1.8850001096725464	4.0959375	0.61975
ON	2026-05-02T21:47:36	1.8840000629425049	0.0	0.6181875
ON	2026-05-02T21:47:41	1.8820000886917114	0.0	0.6176875000000001
ON	2026-05-02T21:47:46	1.88100004196167	4.0959375	0.6119375
ON	2026-05-02T21:47:52	1.880000114440918	0.0	0.6123125
ON	2026-05-02T21:47:57	1.8820000886917114	4.095875	0.61175
ON	2026-05-02T21:48:02	1.877000093460083	0.0	0.6106875
ON	2026-05-02T21:48:07	1.8760000467300415	0.0	0.6109375
ON	2026-05-02T21:48:12	1.877000093460083	4.095875	0.6118750000000001
ON	2026-05-02T21:48:17	1.873000144958496	4.095875	0.6113125
OFF	2026-05-02T21:48:22	1.8750001192092896	4.0959375	0.3269375
OFF	2026-05-02T21:48:27	1.8750001192092896	4.095875	0.32675
OFF	2026-05-02T21:48:33	1.8840000629425049	4.0959375	0.3266875
OFF	2026-05-02T21:48:38	1.8870000839233398	4.0959375	0.32675
OFF	2026-05-02T21:48:43	1.8880001306533813	4.095875	0.32656250000000003
OFF	2026-05-02T21:48:48	1.8880001306533813	4.095875	0.3264375
OFF	2026-05-02T21:48:53	1.8900001049041748	4.095875	0.3265
OFF	2026-05-02T21:48:58	1.8880001306533813	4.0959375	0.3263125
OFF	2026-05-02T21:49:03	1.883000135421753	0.0	0.3265
OFF	2026-05-02T21:49:09	1.8890000581741333	4.095875	0.3263125
OFF	2026-05-02T21:49:14	1.8930001258850098	4.0959375	0.32625
OFF	2026-05-02T21:49:19	1.8900001049041748	0.0	0.3264375
OFF	2026-05-02T21:49:24	1.8910000324249268	6.25e-05	0.3261875
OFF	2026-05-02T21:49:34	1.8870000839233398	4.09575	0.3259375
OFF	2026-05-02T21:49:39	1.8850001096725464	4.095875	0.3259375
OFF	2026-05-02T21:49:45	1.880000114440918	4.0958125	0.326
OFF	2026-05-02T21:49:55	1.877000093460083	0.0	0.32606250000000003
OFF	2026-05-02T21:50:00	1.8780001401901245	4.0959375	0.3261875
OFF	2026-05-02T21:50:05	1.873000144958496	4.095875	0.326125
OFF	2026-05-02T21:50:15	1.8750001192092896	4.0959375	0.3256875
OFF	2026-05-02T21:50:20	1.8790000677108765	4.095875	0.3259375
OFF	2026-05-02T21:50:26	1.8840000629425049	0.0	0.325875
OFF	2026-05-02T21:50:36	1.9890000820159912	0.0	0.326
OFF	2026-05-02T21:50:41	1.9890000820159912	4.0958125	0.326
OFF	2026-05-02T21:50:46	1.9910000562667847	0.0	0.3258125
OFF	2026-05-02T21:50:51	1.9910000562667847	4.0959375	0.32575
OFF	2026-05-02T21:50:56	1.9940000772476196	4.0958125	0.32575
OFF	2026-05-02T21:51:02	1.9900001287460327	4.095875	0.325625
OFF	2026-05-02T21:51:07	1.9950001239776611	4.095875	0.32556250000000003
OFF	2026-05-02T21:51:12	1.9950001239776611	4.0959375	0.325625
OFF	2026-05-02T21:51:17	1.9900001287460327	4.095875	0.3256875
OFF	2026-05-02T21:51:22	1.9870001077651978	4.0958125	0.3256875
OFF	2026-05-02T21:51:27	1.9850001335144043	4.095875	0.32575
OFF	2026-05-02T21:51:32	1.9900001287460327	4.0959375	0.3256875
OFF	2026-05-02T21:51:37	1.9860000610351562	4.0959375	0.3256875
OFF	2026-05-02T21:51:43	1.9850001335144043	0.0	0.3259375
OFF	2026-05-02T21:51:48	1.9840000867843628	4.0959375	0.3258125
OFF	2026-05-02T21:51:53	1.9880000352859497	4.0959375	0.3256875
OFF	2026-05-02T21:51:58	1.9910000562667847	4.0959375	0.32575
OFF	2026-05-02T21:52:03	1.9910000562667847	4.095875	0.325625
OFF	2026-05-02T21:52:08	1.9890000820159912	4.0959375	0.325625
OFF	2026-05-02T21:52:13	1.9900001287460327	4.0959375	0.32575
OFF	2026-05-02T21:52:19	1.9940000772476196	4.0959375	0.32556250000000003
OFF	2026-05-02T21:52:24	1.9920001029968262	4.0959375	0.32556250000000003
OFF	2026-05-02T21:52:29	1.9970000982284546	4.095875	0.32556250000000003
OFF	2026-05-02T21:52:34	1.996000051498413	4.0959375	0.32556250000000003
OFF	2026-05-02T21:52:39	1.996000051498413	4.095875	0.325625
OFF	2026-05-02T21:52:44	1.9930001497268677	4.095875	0.325625
OFF	2026-05-02T21:52:49	1.9900001287460327	4.095875	0.32556250000000003
OFF	2026-05-02T21:52:55	1.9890000820159912	4.095875	0.3255
OFF	2026-05-02T21:53:00	1.9910000562667847	4.095875	0.325625
OFF	2026-05-02T21:53:05	1.9880000352859497	4.095875	0.3254375
OFF	2026-05-02T21:53:10	1.9880000352859497	4.09575	0.3254375
OFF	2026-05-02T21:53:15	1.9860000610351562	4.0958125	0.3255
OFF	2026-05-02T21:53:20	1.9840000867843628	4.0959375	0.3255
OFF	2026-05-02T21:53:25	1.9790000915527344	4.0958125	0.3255
OFF	2026-05-02T21:53:30	1.9750001430511475	4.0958125	0.3256875
OFF	2026-05-02T21:53:36	1.9720001220703125	4.0959375	0.32575
OFF	2026-05-02T21:53:41	1.9720001220703125	0.0	0.3256875
OFF	2026-05-02T21:53:46	1.9760000705718994	0.0	0.32556250000000003
OFF	2026-05-02T21:53:51	1.977000117301941	4.0959375	0.325625
OFF	2026-05-02T21:53:56	1.9830000400543213	0.0	0.325625
OFF	2026-05-02T21:54:01	1.9800001382827759	4.0959375	0.32556250000000003
OFF	2026-05-02T21:54:06	1.977000117301941	4.0959375	0.325625
OFF	2026-05-02T21:54:12	1.9830000400543213	0.0	0.325625
OFF	2026-05-02T21:54:17	1.9870001077651978	4.0959375	0.32556250000000003
OFF	2026-05-02T21:54:22	1.9850001335144043	4.095875	0.3255
OFF	2026-05-02T21:54:27	1.9840000867843628	4.0958125	0.325375
OFF	2026-05-02T21:54:32	1.9810000658035278	4.09575	0.325375
OFF	2026-05-02T21:54:37	1.9810000658035278	4.095875	0.325375
OFF	2026-05-02T21:54:42	1.9790000915527344	4.0958125	0.3254375
OFF	2026-05-02T21:54:47	1.977000117301941	4.0958125	0.325375
OFF	2026-05-02T21:54:53	1.9780000448226929	4.095875	0.3254375
OFF	2026-05-02T21:54:58	1.9810000658035278	4.095875	0.3255
OFF	2026-05-02T21:55:03	1.9780000448226929	4.0959375	0.3254375
OFF	2026-05-02T21:55:08	1.9810000658035278	4.095875	0.3256875
OFF	2026-05-02T21:55:13	1.9790000915527344	4.095875	0.32556250000000003
OFF	2026-05-02T21:55:18	1.9810000658035278	4.0959375	0.325375
OFF	2026-05-02T21:55:23	1.9800001382827759	4.095875	0.325375
OFF	2026-05-02T21:55:29	1.9850001335144043	4.095875	0.325375
OFF	2026-05-02T21:55:34	1.9880000352859497	4.095875	0.325375
OFF	2026-05-02T21:55:39	1.9900001287460327	4.095875	0.3254375
OFF	2026-05-02T21:55:44	1.9910000562667847	4.095875	0.32556250000000003
OFF	2026-05-02T21:55:49	1.9870001077651978	4.0959375	0.325375
OFF	2026-05-02T21:55:54	1.9870001077651978	4.095875	0.325375
OFF	2026-05-02T21:55:59	1.9890000820159912	4.0958125	0.3254375
OFF	2026-05-02T21:56:04	1.9930001497268677	4.095875	0.32556250000000003
OFF	2026-05-02T21:56:10	1.9890000820159912	4.0958125	0.32525
OFF	2026-05-02T21:56:15	1.9900001287460327	4.0958125	0.3254375
OFF	2026-05-02T21:56:20	1.9940000772476196	4.0958125	0.325375
OFF	2026-05-02T21:56:25	1.996000051498413	4.0958125	0.325375
OFF	2026-05-02T21:56:30	1.9920001029968262	4.0958125	0.3253125
OFF	2026-05-02T21:56:35	1.9900001287460327	4.095875	0.325375
OFF	2026-05-02T21:56:40	1.9940000772476196	4.095875	0.32556250000000003
OFF	2026-05-02T21:56:46	1.9840000867843628	4.0959375	0.32556250000000003
OFF	2026-05-02T21:56:51	1.9840000867843628	4.0958125	0.3253125
OFF	2026-05-02T21:56:56	1.9850001335144043	4.0958125	0.3254375
OFF	2026-05-02T21:57:01	1.9840000867843628	4.0959375	0.325375
OFF	2026-05-02T21:57:06	1.9860000610351562	4.095875	0.3254375
OFF	2026-05-02T21:57:11	1.9840000867843628	4.0958125	0.325375
OFF	2026-05-02T21:57:16	1.9830000400543213	4.0959375	0.3255
OFF	2026-05-02T21:57:21	1.9840000867843628	4.0959375	0.3254375
OFF	2026-05-02T21:57:27	1.9820001125335693	4.0958125	0.3253125
OFF	2026-05-02T21:57:32	1.9840000867843628	4.0958125	0.3253125
OFF	2026-05-02T21:57:37	1.9820001125335693	4.0959375	0.32556250000000003
OFF	2026-05-02T21:57:42	1.9860000610351562	4.0958125	0.3255
OFF	2026-05-02T21:57:47	1.9840000867843628	4.095875	0.32525
OFF	2026-05-02T21:57:52	1.9810000658035278	4.0959375	0.3251875
OFF	2026-05-02T21:57:57	1.974000096321106	4.0959375	0.3255
OFF	2026-05-02T21:58:03	1.977000117301941	4.095875	0.3254375
OFF	2026-05-02T21:58:08	1.9800001382827759	4.09575	0.3254375
OFF	2026-05-02T21:58:13	1.9840000867843628	4.095875	0.3253125
OFF	2026-05-02T21:58:18	1.9900001287460327	6.25e-05	0.325625
ON	2026-05-02T21:58:23	1.9920001029968262	4.095875	0.557125
ON	2026-05-02T21:58:28	1.9930001497268677	4.0958125	0.5811875
ON	2026-05-02T21:58:33	1.9950001239776611	4.0959375	0.6024375
ON	2026-05-02T21:58:39	1.9950001239776611	4.095875	0.59575
ON	2026-05-02T21:58:44	1.996000051498413	4.0958125	0.549
ON	2026-05-02T21:58:49	1.9950001239776611	4.095875	0.5990625
ON	2026-05-02T21:58:54	1.9930001497268677	0.0	0.6008125
ON	2026-05-02T21:58:59	1.9950001239776611	4.095875	0.540375
ON	2026-05-02T21:59:04	1.9970000982284546	4.0959375	0.6028125
ON	2026-05-02T21:59:09	1.998000144958496	4.095875	0.6029375
ON	2026-05-02T21:59:14	2.003000020980835	4.095875	0.562125
ON	2026-05-02T21:59:20	2.009000062942505	4.0959375	0.605125
ON	2026-05-02T21:59:25	2.00600004196167	0.0	0.6139375
ON	2026-05-02T21:59:30	2.004000186920166	4.0958125	0.6068125
ON	2026-05-02T21:59:35	2.005000114440918	0.0	0.6075625
ON	2026-05-02T21:59:40	2.0	4.0959375	0.616375
ON	2026-05-02T21:59:45	1.999000072479248	4.0959375	0.6080625000000001
ON	2026-05-02T21:59:50	2.005000114440918	4.0958125	0.551125
ON	2026-05-02T21:59:56	2.009000062942505	4.095875	0.609125
ON	2026-05-02T22:00:01	2.01200008392334	4.095875	0.613125
ON	2026-05-02T22:00:06	2.009999990463257	4.095875	0.61075
ON	2026-05-02T22:00:11	2.00600004196167	4.095875	0.587125
ON	2026-05-02T22:00:16	2.007000207901001	4.095875	0.5964375000000001
ON	2026-05-02T22:00:21	2.00600004196167	4.095875	0.6201875
ON	2026-05-02T22:00:26	2.004000186920166	4.095875	0.60925
ON	2026-05-02T22:00:31	2.004000186920166	4.0959375	0.595875
ON	2026-05-02T22:00:37	2.0	4.0959375	0.6134375
ON	2026-05-02T22:00:42	1.999000072479248	0.0	0.6129375
ON	2026-05-02T22:00:47	1.996000051498413	4.095875	0.55525
ON	2026-05-02T22:00:52	1.9940000772476196	4.095875	0.6100625000000001
ON	2026-05-02T22:00:57	1.9940000772476196	0.0	0.6171875
ON	2026-05-02T22:01:02	1.9910000562667847	4.095875	0.6108125
ON	2026-05-02T22:01:07	1.9900001287460327	4.095875	0.5743125
ON	2026-05-02T22:01:13	1.9910000562667847	4.0959375	0.6138125
ON	2026-05-02T22:01:18	1.9950001239776611	0.0	0.6096875
ON	2026-05-02T22:01:23	1.9940000772476196	4.095875	0.565375
ON	2026-05-02T22:01:28	1.9900001287460327	4.095875	0.6108750000000001
ON	2026-05-02T22:01:33	1.9890000820159912	4.0959375	0.6184375
ON	2026-05-02T22:01:38	1.9930001497268677	4.0959375	0.5593750000000001
ON	2026-05-02T22:01:43	1.9930001497268677	0.0	0.61075
ON	2026-05-02T22:01:48	1.9930001497268677	0.0	0.6153125
ON	2026-05-02T22:01:54	1.9940000772476196	4.095875	0.6109375
ON	2026-05-02T22:01:59	1.9910000562667847	4.095875	0.551125
ON	2026-05-02T22:02:04	1.9940000772476196	4.0959375	0.6103125
ON	2026-05-02T22:02:09	1.998000144958496	4.0959375	0.61375
ON	2026-05-02T22:02:14	1.9940000772476196	4.0959375	0.6100625000000001
ON	2026-05-02T22:02:19	2.001000165939331	4.095875	0.595875
ON	2026-05-02T22:02:24	2.007000207901001	4.0959375	0.61175
ON	2026-05-02T22:02:30	2.001000165939331	4.095875	0.6109375
ON	2026-05-02T22:02:35	2.0	4.0959375	0.6085
ON	2026-05-02T22:02:40	1.9950001239776611	4.095875	0.6010625
ON	2026-05-02T22:02:45	1.9890000820159912	4.0959375	0.611125
ON	2026-05-02T22:02:50	1.9890000820159912	6.25e-05	0.6196875000000001
ON	2026-05-02T22:02:55	1.9930001497268677	4.095875	0.5866250000000001
ON	2026-05-02T22:03:00	1.9950001239776611	0.0	0.6109375
ON	2026-05-02T22:03:06	1.9940000772476196	4.0959375	0.6193125
ON	2026-05-02T22:03:11	1.9970000982284546	4.0959375	0.611125
ON	2026-05-02T22:03:16	1.9940000772476196	4.0959375	0.550125
ON	2026-05-02T22:03:21	1.9920001029968262	4.095875	0.611
ON	2026-05-02T22:03:26	1.9920001029968262	0.0	0.611125
ON	2026-05-02T22:03:31	1.9920001029968262	4.095875	0.562375
ON	2026-05-02T22:03:36	1.9970000982284546	4.0959375	0.6120625000000001
ON	2026-05-02T22:03:41	1.9950001239776611	0.0	0.61925
ON	2026-05-02T22:03:47	1.996000051498413	4.0959375	0.6111875
ON	2026-05-02T22:03:52	1.998000144958496	6.25e-05	0.6015
ON	2026-05-02T22:03:57	2.001000165939331	4.0959375	0.6145625
ON	2026-05-02T22:04:02	1.999000072479248	4.095875	0.613625
ON	2026-05-02T22:04:07	2.001000165939331	4.0959375	0.5543750000000001
ON	2026-05-02T22:04:12	2.003000020980835	4.095875	0.6139375
ON	2026-05-02T22:04:17	2.001000165939331	4.0959375	0.61675
ON	2026-05-02T22:04:23	2.0	0.0	0.577625
ON	2026-05-02T22:04:28	2.005000114440918	0.0	0.611125
ON	2026-05-02T22:04:33	2.009999990463257	0.0	0.6201875
ON	2026-05-02T22:04:38	2.009000062942505	4.0958125	0.6088125
ON	2026-05-02T22:04:43	2.008000135421753	4.0959375	0.6045625
ON	2026-05-02T22:04:48	2.004000186920166	4.0959375	0.6185
ON	2026-05-02T22:04:53	2.009999990463257	4.095875	0.611125
ON	2026-05-02T22:04:58	2.007000207901001	4.0959375	0.594875
ON	2026-05-02T22:05:04	2.009999990463257	4.0959375	0.613375
